===== wnba_2010_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Leilani Mitchell,NYL,G,34,978,34,978,"16,3",",617",",592",",622",",181","3,3","5,8","21,4","3,0","0,5","16,6","14,7",119,101,0,"2,8","1,3","4,2",",171"
Janel McCarville,NYL,F-C,34,967,34,967,"12,9",",502",",467",",040",",182","8,7","13,2","12,8","2,5","2,0","22,5","18,4",93,98,0,"-0,1","1,7","1,6",",068"
Penny Taylor,PHO,F,32,959,32,959,"22,5",",640",",576",",306",",385","3,9","8,2","25,9","2,3","0,7","16,0","20,9",122,110,0,"4,4","0,1","4,5",",188"
Renee Montgomery,CON,G,34,940,34,940,"16,6",",526",",485",",480",",211","1,7","4,4","26,1","2,6","0,2","15,3","23,7",104,102,0,"1,6","1,1","2,7",",117"
Jia Perkins,CHI,G,34,936,34,936,"14,9",",472",",448",",298",",117","4,7","6,5","16,7","3,2","0,5","9,4","21,0",100,102,0,"0,9","1,1","2,1",",088"
Sancho Lyttle,ATL,F,32,930,32,930,"19,8",",530",",484",",000",",358","11,8","18,8","12,2","2,8","1,6","14,0","19,6",109,94,0,"2,1","2,3","4,4",",187"
Nicky Anosike,MIN,F-C,31,928,31,928,"14,9",",490",",372",",000",",691","9,5","13,3","10,9","3,4","3,0","18,5","16,5",100,98,0,"0,7","1,7","2,4",",103"
Temeka Johnson,PHO,G,34,928,34,928,"12,3",",491",",461",",327",",165","2,4","6,5","24,8","1,7","0,5","17,8","17,7",101,112,0,"0,9","-0,2","0,7",",029"
Rebekkah Brunson,MIN,F,30,915,30,915,"17,3",",495",",429",",004",",586","14,1","19,7","4,5","2,0","2,7","12,5","18,4",105,99,0,"1,4","1,6","3,0",",131"
Nicole Powell,NYL,F,34,895,34,895,"13,9",",524",",503",",580",",108","4,7","10,2","14,1","2,0","0,7","13,7","18,2",104,101,0,"1,2","1,3","2,5",",112"
Monique Currie,WAS,F,34,891,34,891,"19,8",",584",",491",",248",",510","6,5","11,8","11,7","2,9","1,3","17,8","25,5",110,95,0,"2,7","2,1","4,8",",215"
Dominique Canty,CHI,G,34,884,34,884,"12,4",",504",",434",",045",",561","4,8","6,1","23,0","2,0","0,7","20,0","19,9",98,105,0,"0,6","0,7","1,3",",057"
Tammy Sutton-Brown,IND,C,34,875,34,875,"13,8",",506",",450",",004",",432","9,8","12,3","5,8","2,0","5,5","16,8","17,1",99,96,0,"0,6","1,9","2,5",",115"
Erika de Souza,ATL,F-C,34,872,34,872,"19,4",",575",",571",",000",",225","11,9","17,9","6,0","1,5","3,4","14,5","19,8",108,96,0,"1,8","1,9","3,7",",170"
Monica Wright,MIN,G,34,866,34,866,"10,3",",458",",412",",250",",221","3,6","6,5","11,1","2,0","0,7","14,0","23,8",91,105,0,"-0,4","0,7","0,3",",014"
Roneeka Hodges,SAS,G,34,859,34,859,"9,5",",472",",451",",605",",125","3,4","8,0","8,8","0,9","0,9","12,6","17,3",93,109,0,"-0,1","0,2","0,1",",005"
Tan White,CON,G,34,857,34,857,"14,4",",542",",505",",465",",226","1,1","6,0","15,6","3,2","0,4","14,3","18,9",104,100,0,"1,2","1,4","2,6",",122"
Kara Lawson,CON,G,34,854,34,854,"12,5",",535",",502",",518",",154","1,1","5,7","22,6","0,8","0,0","15,4","16,0",107,105,0,"1,4","0,7","2,1",",097"
Ticha Penicheiro,LAS,G,32,843,32,843,"14,5",",525",",415",",077",",615","2,5","9,2","39,8","2,6","0,2","32,6","12,0",106,104,0,"1,1","0,8","2,0",",093"
Chamique Holdsclaw,SAS,F,29,840,29,840,"18,6",",546",",511",",095",",220","7,8","11,7","13,2","2,7","1,0","15,3","23,7",103,104,0,"1,3","0,8","2,0",",096"
Camille Smith,SEA,F,34,838,34,838,"18,4",",563",",516",",090",",445","10,8","12,9","10,1","3,5","2,2","16,4","19,7",110,95,0,"2,0","2,0","4,0",",193"
Scholanda Dorrell,TUL,G,34,836,34,836,"12,3",",484",",434",",211",",360","3,8","5,6","12,5","3,1","1,2","17,1","25,4",90,110,0,"-0,6","0,0","-0,6","-0,027"
Seimone Augustus*,MIN,G-F,25,832,25,832,"14,7",",488",",473",",261",",124","1,2","5,7","12,0","1,0","0,7","7,5","24,1",101,107,0,"0,9","0,5","1,4",",066"
Michelle Snow,SAS,C,34,821,34,821,"20,5",",607",",574",",004",",355","8,1","16,2","12,4","2,1","2,5","16,2","19,7",111,102,0,"2,1","1,0","3,2",",154"
Ebony Hoffman,IND,F,34,815,34,815,"11,5",",478",",446",",307",",150","6,7","10,9","9,5","2,6","1,4","15,7","18,9",94,97,0,"0,1","1,7","1,7",",085"
DeWanna Bonner,PHO,G-F,32,813,32,813,"19,5",",569",",498",",187",",419","9,7","13,4","7,4","1,3","3,3","10,9","19,7",116,109,0,"2,6","0,2","2,8",",139"
Shalee Lehning,ATL,G,33,775,33,775,"9,5",",516",",514",",340",",283","3,9","6,3","28,0","1,5","0,6","33,9","9,4",100,103,0,"0,4","0,9","1,3",",067"
Asjha Jones,CON,F,30,774,30,774,"14,0",",489",",458",",065",",148","7,0","10,7","15,5","0,9","1,3","14,1","21,8",99,103,0,"0,6","0,9","1,4",",074"
Charde Houston,MIN,F,34,758,34,758,"17,0",",503",",478",",342",",193","4,6","10,6","12,6","2,9","2,3","14,6","26,4",96,100,0,"0,3","1,2","1,5",",079"
Marie Ferdinand-Harris,LAS,G,30,728,30,728,"11,2",",489",",437",",194",",251","3,2","6,7","8,9","1,9","0,6","10,7","19,4",97,107,0,"0,3","0,3","0,6",",034"
Edwige Lawson-Wade,SAS,G,33,724,33,724,"12,6",",540",",489",",702",",238","3,0","5,6","20,9","2,6","0,2","18,4","15,8",106,107,0,"1,1","0,3","1,4",",078"
Cathrine Kraayeveld,CHI,F,34,722,34,722,"8,2",",467",",436",",544",",133","4,1","8,0","10,0","1,6","2,2","20,1","15,3",88,104,0,"-0,5","0,7","0,2",",011"
Tiffany Jackson-Jones,TOT,F,34,717,34,717,"12,1",",479",",398",",005",",445","8,4","14,2","8,7","2,8","1,0","20,1","17,9",92,105,0,"-0,2","0,5","0,3",",018"
Chante Black,TUL,C,34,712,34,712,"13,8",",519",",537",",000",",329","13,2","18,1","5,1","1,2","6,3","20,1","12,6",98,106,0,"0,3","0,4","0,7",",041"
Kristi Toliver,LAS,G,34,703,34,703,"12,2",",552",",515",",442",",225","4,1","6,5","11,1","1,3","0,2","15,9","20,5",100,109,0,"0,6","0,1","0,7",",042"
Amber Holt,TUL,F,33,697,33,697,"15,1",",522",",465",",358",",338","4,4","8,4","14,6","2,1","0,8","11,8","18,9",107,111,0,"1,2","-0,1","1,2",",068"
Svetlana Abrosimova,SEA,F,34,686,34,686,"13,0",",507",",496",",432",",188","4,4","9,3","17,4","3,1","0,4","19,4","20,7",97,97,0,"0,4","1,4","1,8",",102"
Erin Thorn,CHI,G,34,683,34,683,"12,4",",576",",535",",588",",212","2,2","5,8","18,3","1,6","0,2","19,5","15,7",106,106,0,"1,0","0,5","1,4",",084"
Kelsey Griffin,CON,F,34,679,34,679,"9,6",",468",",398",",350",",387","7,1","13,3","8,0","1,7","2,0","21,1","13,1",92,99,0,"-0,1","1,2","1,1",",062"
Epiphanny Prince,CHI,G,34,665,34,665,"19,5",",527",",471",",259",",354","2,6","6,4","27,2","4,4","0,6","15,9","26,3",102,99,0,"1,1","1,1","2,2",",133"
Marissa Coleman,WAS,G-F,34,663,34,663,"13,8",",536",",505",",540",",217","5,1","10,9","13,1","2,3","1,5","16,9","17,1",106,96,0,"1,0","1,4","2,5",",149"
Tully Bevilaqua,IND,G,34,659,34,659,"9,4",",506",",492",",642",",200","3,4","6,8","13,3","3,8","0,5","23,5","11,8",94,96,0,"0,0","1,4","1,4",",087"
Chasity Melvin,WAS,C-F,34,659,34,659,"11,9",",462",",434",",000",",243","14,3","15,6","6,1","1,9","2,2","17,6","16,1",96,96,0,"0,2","1,4","1,6",",097"
Briann January,IND,G,30,657,30,657,"12,1",",522",",431",",337",",491","3,8","5,5","24,4","3,0","0,5","24,2","19,5",98,99,0,"0,4","1,1","1,5",",092"
Mistie Bass,CHI,F,34,642,34,642,"12,9",",553",",527",",016",",372","10,5","12,7","9,7","1,6","1,9","20,6","13,7",104,103,0,"0,7","0,7","1,4",",088"
Shanna Zolman,TUL,G,30,639,30,639,"12,6",",533",",513",",519",",115","1,6","3,8","13,5","2,0","0,3","15,2","21,2",98,114,0,"0,4","-0,3","0,1",",006"
Sandrine Gruda,CON,F-C,28,636,28,636,"19,8",",569",",496",",049",",571","9,2","11,1","9,3","1,5","2,6","13,7","22,6",111,101,0,"1,8","0,9","2,7",",171"
Nakia Sanford,WAS,C-F,34,608,34,608,"11,0",",533",",478",",000",",478","11,3","15,2","7,3","2,2","1,1","26,1","19,5",92,96,0,"-0,2","1,3","1,2",",078"
Tamera Young,CHI,F,32,595,32,595,"11,0",",446",",393",",224",",362","6,9","10,2","15,1","2,2","1,0","16,8","22,8",90,102,0,"-0,5","0,7","0,3",",018"
Kara Braxton,TOT,C-F,35,593,35,593,"18,3",",546",",518",",014",",286","10,6","15,7","14,9","2,7","3,0","22,6","29,3",93,105,0,"-0,2","0,5","0,3",",018"
Armintie Herrington,ATL,G,34,561,34,561,"12,0",",457",",387",",029",",737","8,1","10,0","15,8","2,6","0,3","16,6","15,7",99,100,0,"0,4","0,9","1,3",",091"
Plenette Pierson,TOT,F,33,544,33,544,"18,8",",541",",487",",042",",310","7,1","13,2","14,3","2,6","1,7","16,6","29,7",99,100,0,"0,5","0,8","1,4",",102"
Alison Bales,ATL,C,34,529,34,529,"14,0",",547",",459",",124",",557","6,5","13,4","7,4","2,2","5,5","16,0","11,0",111,95,0,"0,8","1,3","2,1",",155"
Nicole Ohlde,TOT,F-C,32,523,32,523,"7,9",",485",",443",",000",",321","4,7","9,0","8,1","1,0","2,5","20,4","16,2",88,112,0,"-0,4","-0,1","-0,5","-0,035"
Kalana Greene,NYL,G,33,519,33,519,"8,3",",505",",489",",152",",174","3,5","6,7","9,9","1,3","1,1","19,5","16,6",91,104,0,"-0,2","0,5","0,3",",024"
Ivory Latta,TUL,G,18,517,18,517,"14,3",",542",",503",",438",",265","1,5","2,9","24,1","1,7","0,3","15,9","20,0",105,115,0,"0,9","-0,4","0,5",",040"
Le'coe Willingham,SEA,F,33,515,33,515,"17,0",",613",",592",",238",",323","15,6","16,2","7,3","1,7","0,8","16,8","15,6",119,99,0,"1,6","0,9","2,5",",191"
Alexis Hornbuckle,TOT,G,28,510,28,510,"10,3",",443",",395",",380",",233","4,5","8,2","18,0","4,0","2,1","21,5","15,1",89,103,0,"-0,3","0,5","0,2",",019"
Matee Ajavon,WAS,G,34,497,34,497,"11,4",",444",",369",",257",",393","4,3","6,9","17,0","4,1","0,3","18,8","25,3",89,95,0,"-0,4","1,1","0,7",",056"
Kelly Miller,ATL,G,30,493,30,493,"8,6",",453",",397",",654",",234","2,6","6,3","21,9","2,2","0,3","23,9","12,7",95,101,0,"0,1","0,7","0,8",",062"
Shavonte Zellous,TOT,G,31,485,31,485,"10,2",",444",",348",",217",",528","3,8","7,5","15,8","1,5","2,9","15,0","21,7",92,101,0,"-0,1","0,7","0,6",",046"
Lindsay Wisdom-Hylton,LAS,F,32,482,32,482,"14,6",",533",",500",",017",",283","11,8","13,7","4,9","1,9","4,0","14,0","15,0",106,103,0,"0,7","0,5","1,2",",099"
Kiesha Brown,TUL,G,27,481,27,481,"9,9",",489",",451",",319",",194","2,1","6,4","22,0","1,5","0,0","20,4","17,2",94,113,0,"0,0","-0,2","-0,2","-0,017"
Jessica Davenport,IND,C,33,469,33,469,"19,6",",613",",574",",042",",411","7,1","12,2","6,7","1,6","5,0","16,8","23,2",108,96,0,"1,1","1,0","2,1",",176"
Hamchetou Maiga-Ba,MIN,F,34,467,34,467,"6,8",",427",",384",",009",",295","8,1","9,7","11,3","1,4","0,9","22,2","14,9",85,105,0,"-0,5","0,3","-0,2","-0,013"
Jessica Moore,IND,F-C,33,431,33,431,"6,0",",494",",427",",011",",337","8,3","9,9","5,4","0,7","0,8","22,7","14,0",92,102,0,"-0,1","0,5","0,4",",039"
Jennifer Lacy,TUL,F,24,402,24,402,"12,0",",504",",443",",312",",397","7,1","10,4","8,1","2,3","1,5","17,0","20,9",95,110,0,"0,1","0,0","0,1",",013"
Helen Darling,SAS,G,33,391,33,391,"5,4",",427",",350",",367",",567","3,6","5,5","18,0","2,7","0,2","29,9","12,8",83,107,0,"-0,4","0,2","-0,3","-0,026"
Shay Murphy,TOT,G,26,376,26,376,"10,9",",414",",371",",338",",353","8,9","13,3","15,1","2,4","0,5","15,3","23,1",88,98,0,"-0,4","0,7","0,3",",031"
Rashanda McCants,TOT,F,23,374,23,374,"10,8",",468",",444",",444",",274","7,2","8,2","11,7","2,0","1,1","12,6","18,1",98,107,0,"0,2","0,2","0,4",",044"
Anete Jekabsone-Zogota,CON,G,19,352,19,352,"12,1",",523",",492",",588",",115","1,3","6,4","16,0","1,3","1,1","14,3","20,0",101,103,0,"0,4","0,4","0,8",",088"
DeMya Walker,CON,F,31,341,31,341,"10,1",",503",",419",",029",",438","9,9","10,6","12,2","2,1","1,1","24,2","21,3",92,101,0,"-0,1","0,5","0,3",",039"
Yelena Leuchanka,ATL,C,32,339,32,339,"10,4",",537",",481",",048",",410","9,2","13,5","5,5","2,3","1,8","27,1","20,3",88,97,0,"-0,3","0,7","0,3",",041"
Candace Parker,LAS,F-C,10,335,10,335,"24,4",",552",",509",",074",",346","7,0","18,3","14,0","1,5","5,3","14,6","30,0",100,99,0,"0,4","0,6","1,0",",123"
Jana Vesela,SEA,F,29,330,29,330,"13,4",",632",",594",",234",",313","6,1","10,8","8,9","2,9","1,8","26,3","13,5",104,96,0,"0,4","0,7","1,1",",130"
Essence Carson,NYL,G,34,325,34,325,"12,9",",460",",423",",203",",260","5,5","10,6","13,4","2,3","2,1","15,9","23,4",90,100,0,"-0,2","0,5","0,3",",039"
Ketia Swanier,PHO,G,32,322,32,322,"8,0",",469",",457",",337",",228","1,8","6,6","23,0","1,6","0,2","28,8","18,7",84,112,0,"-0,5","-0,1","-0,6","-0,073"
Marion Jones,TUL,G,33,311,33,311,"15,0",",564",",538",",100",",525","10,3","9,9","10,4","2,8","1,9","18,9","16,5",105,110,0,"0,4","0,0","0,5",",058"
Jayne Appel-Marinelli,SAS,C,28,306,28,306,"12,4",",558",",542",",042",",479","8,8","14,7","7,2","1,2","1,3","18,1","16,1",102,106,0,"0,3","0,2","0,5",",070"
Natasha Lacy,TUL,G,16,293,16,293,"13,8",",525",",494",",150",",463","1,9","7,3","32,3","3,8","0,9","28,3","19,3",92,107,0,"-0,1","0,2","0,0",",006"
Ruth Riley,SAS,C,20,261,20,261,"11,5",",597",",546",",093",",370","2,9","10,9","12,1","1,0","4,0","23,2","14,7",101,105,0,"0,2","0,2","0,4",",066"
Ashley Robinson,SEA,C,30,245,30,245,"7,6",",410",",413",",000",",196","8,2","14,3","9,5","0,9","7,4","25,4","12,3",83,95,0,"-0,3","0,6","0,3",",049"
Kia Vaughn,NYL,C,30,243,30,243,"4,4",",398",",355",",014",",290","7,9","11,1","6,5","1,3","2,1","18,8","18,4",80,102,0,"-0,5","0,3","-0,2","-0,027"
Crystal Kelly,SAS,F,26,242,26,242,"8,2",",562",",450",",020",",920","6,9","7,8","4,6","1,5","0,3","24,7","18,0",95,109,0,"0,0","0,0","0,1",",012"
Candice Wiggins,MIN,G,8,238,8,238,"16,9",",631",",547",",622",",405","3,2","5,4","12,9","3,0","0,0","17,9","19,1",115,104,0,"0,7","0,2","1,0",",161"
Taylor Lilley,PHO,G,21,227,21,227,"9,4",",557",",517",",741",",190","1,6","4,4","9,1","2,3","0,3","20,3","14,7",98,112,0,"0,1","0,0","0,0",",008"
Andrea Riley,LAS,G,29,224,29,224,"12,6",",475",",388",",573",",416","2,8","6,0","21,9","3,2","0,4","18,6","26,5",91,105,0,"-0,1","0,2","0,0",",009"
Shameka Christon,CHI,G,10,213,10,213,"13,2",",500",",449",",449",",205","1,8","7,0","20,4","0,8","0,8","9,6","20,5",107,106,0,"0,4","0,1","0,5",",102"
Allison Hightower,CON,G,20,207,20,207,"8,0",",403",",342",",300",",267","5,5","6,8","6,8","3,5","0,8","13,0","16,3",87,100,0,"-0,2","0,3","0,2",",030"
Kerri Gardin,CON,F,25,206,25,206,"6,4",",343",",284",",297",",324","6,0","7,9","11,4","2,2","1,1","17,6","10,9",84,102,0,"-0,2","0,3","0,1",",016"
Coco Miller,ATL,G,27,198,27,198,"8,1",",466",",429",",306",",165","3,3","4,2","17,9","1,2","0,0","18,0","22,7",91,105,0,"-0,1","0,2","0,1",",016"
Jene Morris,IND,G,25,196,25,196,"8,7",",535",",530",",576",",045","1,9","4,4","11,3","2,2","0,9","20,2","19,6",92,101,0,"-0,1","0,3","0,2",",046"
Quanitra Hollingsworth,MIN,C,25,182,25,182,"2,7",",448",",378",",000",",676","7,7","14,0","3,6","1,4","0,5","30,4","16,3",74,103,0,"-0,5","0,2","-0,3","-0,058"
Sidney Spencer,NYL,G,20,168,20,168,"10,9",",605",",605",",349",",000","1,5","6,1","6,0","1,9","0,0","15,7","14,1",104,103,0,"0,2","0,2","0,3",",082"
Alison Lacey,SEA,G,21,144,21,144,"-1,3",",215",",157",",771",",143","2,6","6,8","10,0","2,2","0,6","17,7","14,2",60,100,0,"-0,5","0,2","-0,3","-0,073"
Sandora Irvin,CHI,F,18,137,18,137,"7,1",",515",",483",",233",",300","10,0","11,8","3,8","0,8","3,6","22,7","14,9",92,104,0,"0,0","0,1","0,1",",030"
Brooke Smith,PHO,F-C,16,131,16,131,"14,6",",767",",739",",000",",304","5,4","12,3","4,4","0,4","2,2","10,3","9,4",145,111,0,"0,5","0,0","0,4",",137"
Betty Lennox,LAS,G,11,128,11,128,"13,6",",555",",533",",783",",130","3,9","9,0","23,2","0,8","0,0","12,6","20,0",110,108,0,"0,3","0,0","0,4",",111"
Nuria Martinez,MIN,G,15,128,15,128,"-0,6",",330",",227",",606",",545","0,0","5,0","13,5","2,0","0,0","22,7","17,7",66,105,0,"-0,5","0,1","-0,4","-0,117"
Christi Thomas,CHI,F-C,15,127,15,127,"0,5",",420",",400",",050",",300","5,9","12,7","2,5","0,4","2,0","23,6","10,8",77,103,0,"-0,2","0,1","0,0","-0,014"
Brittainey Raven,ATL,G,23,125,23,125,"6,2",",350",",300",",400",",178","10,4","9,3","11,3","1,9","0,6","15,6","18,6",83,102,0,"-0,2","0,2","0,0","-0,008"
Sequoia Holmes,PHO,G,15,119,15,119,"1,4",",296",",205",",282",",385","7,9","9,4","6,6","2,4","0,0","18,0","19,8",67,110,0,"-0,5","0,0","-0,5","-0,160"
Jacinta Monroe,WAS,F,17,117,17,117,"11,3",",496",",484",",032",",387","4,6","8,8","4,6","2,3","5,8","14,2","16,5",96,94,0,"0,0","0,3","0,3",",109"
Ashley Houts,WAS,G,20,110,20,110,"7,8",",504",",469",",750",",125","4,9","7,6","12,9","2,9","0,0","29,3","9,9",94,98,0,"0,0","0,2","0,2",",078"
Abby Bishop,SEA,F,16,109,16,109,"5,0",",441",",422",",533",",244","12,7","11,3","6,4","1,0","0,8","19,4","25,6",86,102,0,"-0,2","0,1","0,0","-0,011"
Megan Frazee,SAS,F,10,101,10,101,"9,1",",471",",391",",281",",594","8,9","13,2","1,7","0,0","0,0","12,9","21,5",94,110,0,"0,0","0,0","0,0","-0,001"
Nikki Blue,NYL,G,15,77,15,77,"4,1",",374",",310",",286",",333","1,7","5,0","26,0","2,8","0,0","27,2","20,0",76,102,0,"-0,2","0,1","-0,1","-0,065"
Chanel Mokango,LAS,F,21,72,21,72,"2,7",",240",",176",",118",",235","6,9","11,0","2,1","1,4","11,1","21,0","15,2",53,100,0,"-0,3","0,1","-0,2","-0,126"
Amanda Thompson,TUL,F,7,49,7,49,"2,4",",299",",143",",000",",714","4,5","13,0","9,0","3,0","0,0","17,9","19,3",66,106,0,"-0,2","0,0","-0,2","-0,136"
Allie Quigley,TOT,G,7,43,7,43,"15,5",",644",",583",",333",",667","0,0","2,9","4,1","2,5","2,0","16,2","19,9",109,104,0,"0,1","0,0","0,1",",123"
Belinda Snell,SAS,G,2,38,2,38,"9,6",",455",",389",",556",",222","3,4","6,7","20,7","0,0","0,0","16,8","14,6",99,113,0,"0,0","0,0","0,0",",010"
Ashley Battle,SAS,F,5,35,5,35,"1,8",",333",",333",",417",",000","14,6","16,3","4,8","0,0","0,0","20,0","20,1",71,110,0,"-0,1","0,0","-0,1","-0,139"
Joy Cheek,IND,F,7,34,7,34,"3,3",",545",",458",",250",",333","0,0","5,4","5,5","0,0","0,0","26,7","25,2",83,104,0,"-0,1","0,0","0,0","-0,042"
Abi Olajuwon,CHI,C,6,30,6,30,"5,9",",500",",500",",000",",000","12,5","8,3","0,0","1,8","0,0","25,0","12,4",87,107,0,"0,0","0,0","0,0","-0,006"
Kristen Mann,MIN,F,5,15,5,15,"-2,9",",250",",250",",667",",000","0,0","0,0","0,0","0,0","0,0","0,0","17,2",61,112,0,"-0,1","0,0","-0,1","-0,155"
Jessica Adair,MIN,C,1,14,1,14,"25,2",",906","1,000",",000","4,000","30,8","33,2","0,0","0,0","0,0","0,0","8,5",198,102,0,"0,1","0,0","0,1",",400"
Tiffany Stansbury,LAS,F-C,5,14,5,14,"-2,4",",387",",333",",000",",667","0,0","0,0","0,0","3,7","0,0","34,0","19,3",51,107,0,"-0,1","0,0","-0,1","-0,226"
Gabriela Marginean,MIN,F,4,12,4,12,"8,6",",200",",200",",000",",000","26,9","19,4","13,9","4,2","7,2","16,7","21,5",68,96,0,"-0,1","0,0","0,0","-0,095"
Ashley Walker,TUL,F-C,2,9,2,9,"-18,5",",000",",000",",333",",000","0,0","0,0","0,0","10,9","0,0","40,0","23,4",0,96,0,"-0,1","0,0","-0,1","-0,545"


===== wnba_2010_shooting2.txt =====
Player,Tm,Pos,G,MP,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
Cappie Pondexter,NYL,G,34,1167,34,1167,",483","13,8",0,",717",",215",",080",",205",",217",",283",0,",504",",611",",405",",389",",544",",430",0,",268",",625",0,",020",",667"
Crystal Langhorne,WAS,F-C,34,1158,34,1158,",589","5,6",0,",984",",592",",160",",085",",147",",016",0,",596",",743",",417",",281",",382",",167",0,",550","1,000",0,",333",",000"
Lindsey Harding,WAS,G,34,1130,34,1130,",445","11,3",0,",853",",258",",181",",235",",178",",147",0,",472",",571",",375",",458",",444",",288",0,",204",",800",0,",096",",400"
Lindsay Whalen*,MIN,G,33,1110,33,1110,",410","9,9",0,",798",",388",",119",",162",",128",",202",0,",456",",606",",282",",226",",452",",227",0,",311",",800",0,",015",",000"
Noelle Quinn,LAS,G,34,1104,34,1104,",443","14,7",0,",718",",142",",084",",269",",223",",282",0,",459",",659",",538",",373",",406",",402",0,",696",",886",0,",218",",316"
DeLisha Milton-Jones,LAS,F,34,1096,34,1096,",470","10,4",0,",800",",345",",153",",141",",161",",200",0,",508",",662",",508",",259",",394",",317",0,",659",",962",0,",061",",600"
Tina Thompson*,LAS,F,33,1095,33,1095,",446","13,2",0,",635",",230",",140",",209",",056",",365",0,",500",",559",",468",",473",",440",",352",0,",624",",895",0,",068",",364"
Sylvia Fowles*,CHI,C,34,1087,34,1087,",582","4,4",0,",997",",607",",173",",189",",028",",003",0,",581",",693",",441",",392",",273","1,000",0,",696","1,000",0,",000",0
Sophia Young-Malcolm,SAS,F,34,1082,34,1082,",501","9,3",0,",912",",302",",218",",255",",137",",088",0,",524",",708",",436",",409",",475",",263",0,",636","1,000",0,",026","1,000"
Becky Hammon*,SAS,G,32,1075,32,1075,",442","14,5",0,",508",",239",",136",",072",",061",",492",0,",492",",477",",510",",423",",591",",390",0,",267",",754",0,",090",",563"
Tamika Catchings*,IND,F,34,1068,34,1068,",484","12,8",0,",755",",271",",082",",154",",248",",245",0,",495",",586",",400",",500",",425",",448",0,",388",",723",0,",067",",714"
Tina Charles,CON,C,34,1054,34,1054,",487","6,8",0,",998",",426",",255",",189",",128",",002",0,",488",",589",",389",",375",",519",",000",0,",660",0,0,",000",0
Swin Cash*,SEA,F,34,1046,34,1046,",435","9,3",0,",768",",357",",235",",097",",078",",232",0,",444",",598",",253",",306",",483",",407",0,",571",",857",0,",023","1,000"
Angel McCoughtry,ATL,F-G,34,1044,34,1044,",408","11,5",0,",791",",260",",182",",214",",134",",209",0,",447",",605",",336",",388",",383",",262",0,",380",",909",0,",008",",000"
Katie Smith*,WAS,G,33,1016,33,1016,",395","18,5",0,",460",",072",",025",",123",",239",",540",0,",433",",650",",286",",382",",409",",362",0,",455",",870",0,",081",",583"
Katie Douglas,IND,G-F,34,1014,34,1014,",449","15,2",0,",541",",195",",092",",082",",172",",459",0,",498",",649",",343",",226",",538",",391",0,",284",",809",0,",046",",375"
Candice Dupree,PHO,F,34,1014,34,1014,",664","4,0",0,",997",",589",",259",",109",",040",",003",0,",666",",805",",489",",421",",429",",000",0,",792",0,0,",000",0
Sue Bird*,SEA,G,33,1005,33,1005,",434","17,4",0,",524",",077",",042",",232",",174",",476",0,",466",",708",",385",",458",",389",",399",0,",224",",780",0,",034",",800"
Diana Taurasi,PHO,G,31,998,31,998,",427","15,4",0,",569",",147",",107",",193",",123",",431",0,",466",",699",",377",",385",",393",",374",0,",341",",588",0,",037",",375"
Taj McWilliams-Franklin,NYL,F-C,34,994,34,994,",511","6,9",0,",916",",504",",135",",186",",091",",084",0,",534",",609",",459",",392",",520",",261",0,",724","1,000",0,",000",0
Lauren Jackson*,SEA,F-C,32,993,32,993,",462","11,8",0,",672",",265",",208",",124",",076",",328",0,",519",",730",",475",",271",",306",",346",0,",741","1,000",0,",026",",500"
Tangela Smith,PHO,C,34,992,34,992,",395","15,5",0,",508",",147",",104",",140",",117",",492",0,",441",",591",",355",",429",",343",",347",0,",851",",961",0,",014",",500"
Tanisha Wright,SEA,G,34,988,34,988,",410","11,2",0,",785",",307",",146",",146",",188",",215",0,",410",",538",",263",",447",",286",",411",0,",321",",913",0,",107",",667"
Iziane Castro Marques,ATL,F-G,34,984,34,984,",444","13,0",0,",685",",208",",153",",222",",103",",315",0,",512",",621",",447",",491",",431",",295",0,",454",",717",0,",045",",143"
Leilani Mitchell,NYL,G,34,978,34,978,",441","17,1",0,",378",",134",",088",",084",",071",",622",0,",367",",563",",333",",200",",235",",486",0,",242",",833",0,",108",",438"
Janel McCarville,NYL,F-C,34,967,34,967,",462","11,2",0,",960",",229",",171",",262",",298",",040",0,",470",",587",",319",",458",",476",",273",0,",750",",667",0,",000",0
Penny Taylor,PHO,F,32,959,32,959,",509","10,5",0,",694",",303",",235",",124",",032",",306",0,",538",",699",",388",",452",",455",",442",0,",425","1,000",0,",038",",750"
Renee Montgomery,CON,G,34,940,34,940,",401","15,0",0,",520",",211",",119",",094",",096",",480",0,",449",",614",",447",",162",",368",",349",0,",196",",682",0,",042",",375"
Jia Perkins,CHI,G,34,936,34,936,",396","14,4",0,",702",",175",",074",",183",",270",",298",0,",416",",453",",296",",388",",444",",349",0,",411",",947",0,",055",",167"
Sancho Lyttle,ATL,F,32,930,32,930,",484","7,7",0,"1,000",",400",",194",",212",",194",",000",0,",484",",634",",431",",366",",354",0,0,",765",0,0,0,0
Nicky Anosike,MIN,F-C,31,928,31,928,",372","5,9",0,"1,000",",507",",157",",269",",067",",000",0,",372",",460",",257",",300",",267",0,0,",518",0,0,0,0
